age,workclass,fnlwgt,education,education+AC0-num,marital+AC0-status,occupation,relationship,race,sex,capital+AC0-gain,capital+AC0-loss,hours+AC0-per+AC0-week,native+AC0-country
39,Private,163205,Bachelors,13,Separated,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
47,Private,411047,Some+AC0-college,10,Divorced,Adm+AC0-clerical,Not+AC0-in+AC0-family,Black,Female,0,0,37,United+AC0-States
79,,48574,7th+AC0-8th,4,Widowed,,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
26,Private,209440,HS+AC0-grad,9,Never+AC0-married,Prof+AC0-specialty,Unmarried,Black,Female,0,0,55,United+AC0-States
31,Private,56964,Some+AC0-college,10,Divorced,Exec+AC0-managerial,Unmarried,White,Female,0,0,40,United+AC0-States
44,Private,299197,Some+AC0-college,10,Never+AC0-married,Transport+AC0-moving,Not+AC0-in+AC0-family,White,Male,0,0,45,United+AC0-States
42,Self+AC0-emp+AC0-inc,240628,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Wife,White,Female,0,0,50,United+AC0-States
19,Private,355313,HS+AC0-grad,9,Never+AC0-married,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
27,Private,132267,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,40,United+AC0-States
51,Local+AC0-gov,174861,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Husband,White,Male,0,0,40,United+AC0-States
28,Self+AC0-emp+AC0-inc,142443,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,50,United+AC0-States
57,Private,26716,Bachelors,13,Divorced,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,45,United+AC0-States
45,Local+AC0-gov,185588,Bachelors,13,Divorced,Prof+AC0-specialty,Unmarried,White,Female,0,0,40,United+AC0-States
50,Private,175029,Assoc+AC0-voc,11,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
34,Self+AC0-emp+AC0-inc,34848,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,54,United+AC0-States
45,Private,411273,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,Black,Male,0,0,40,United+AC0-States
73,Local+AC0-gov,143437,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,20,United+AC0-States
34,Private,357145,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Wife,White,Female,0,0,50,United+AC0-States
31,Private,236861,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,55,United+AC0-States
19,Private,53355,11th,7,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Male,0,0,12,United+AC0-States
25,Private,29106,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,50,United+AC0-States
38,Federal+AC0-gov,213274,Assoc+AC0-voc,11,Divorced,Craft+AC0-repair,Unmarried,White,Female,6497,0,40,United+AC0-States
39,Private,22463,Bachelors,13,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
23,Private,180497,Bachelors,13,Never+AC0-married,Tech+AC0-support,Own+AC0-child,Black,Female,0,0,32,United+AC0-States
49,Private,37306,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
33,Federal+AC0-gov,137814,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,32,United+AC0-States
21,Private,447488,5th+AC0-6th,3,Never+AC0-married,Machine+AC0-op+AC0-inspct,Other+AC0-relative,White,Male,0,0,38,Mexico
31,Private,220915,Assoc+AC0-voc,11,Separated,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
23,Private,42251,Bachelors,13,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,45,United+AC0-States
34,Private,162312,Bachelors,13,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Husband,Asian+AC0-Pac+AC0-Islander,Male,0,0,40,Philippines
25,Private,77698,HS+AC0-grad,9,Never+AC0-married,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,Asian+AC0-Pac+AC0-Islander,Female,0,0,40,Philippines
39,Private,282951,HS+AC0-grad,9,Never+AC0-married,Craft+AC0-repair,Unmarried,White,Male,0,0,40,United+AC0-States
52,Self+AC0-emp+AC0-inc,311259,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
63,Local+AC0-gov,65479,9th,5,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,7688,0,40,United+AC0-States
41,Private,277256,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
46,Private,312088,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,15024,0,38,United+AC0-States
53,Local+AC0-gov,169719,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
25,,270276,9th,5,Separated,,Not+AC0-in+AC0-family,White,Female,1055,0,40,United+AC0-States
77,,172744,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,,Husband,White,Male,0,0,35,United+AC0-States
18,Private,96869,12th,8,Never+AC0-married,Priv+AC0-house+AC0-serv,Own+AC0-child,White,Male,0,0,40,United+AC0-States
38,Private,237943,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,50,United+AC0-States
55,Private,119751,Masters,14,Never+AC0-married,Exec+AC0-managerial,Unmarried,Asian+AC0-Pac+AC0-Islander,Female,0,0,50,Thailand
34,Private,236861,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,40,United+AC0-States
80,Self+AC0-emp+AC0-not+AC0-inc,201092,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,30,United+AC0-States
34,Private,147215,Assoc+AC0-voc,11,Divorced,Tech+AC0-support,Unmarried,White,Female,0,0,60,United+AC0-States
52,Private,152373,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,5013,0,40,United+AC0-States
42,Private,227968,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Unmarried,Black,Female,0,0,28,Haiti
26,Private,362617,Some+AC0-college,10,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
31,Private,103435,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
25,Local+AC0-gov,281412,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,35,United+AC0-States
55,Self+AC0-emp+AC0-not+AC0-inc,105239,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,2057,60,United+AC0-States
19,Private,230165,Some+AC0-college,10,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,12,United+AC0-States
62,Self+AC0-emp+AC0-not+AC0-inc,177493,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,32,United+AC0-States
22,Federal+AC0-gov,104443,Some+AC0-college,10,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,20,United+AC0-States
39,,110342,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,,Wife,White,Female,0,0,50,United+AC0-States
35,Private,143385,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,40,United+AC0-States
28,Private,107189,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Own+AC0-child,White,Female,0,0,40,United+AC0-States
47,Private,212944,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,70,United+AC0-States
44,State+AC0-gov,138634,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,United+AC0-States
21,Private,99970,Some+AC0-college,10,Never+AC0-married,Sales,Own+AC0-child,White,Male,0,0,15,United+AC0-States
35,Private,203717,Assoc+AC0-voc,11,Never+AC0-married,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,50,United+AC0-States
24,Private,313956,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,40,United+AC0-States
42,Federal+AC0-gov,177937,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,40,
28,Private,193868,Bachelors,13,Never+AC0-married,Tech+AC0-support,Own+AC0-child,White,Male,0,0,50,United+AC0-States
21,Private,250939,Some+AC0-college,10,Never+AC0-married,Machine+AC0-op+AC0-inspct,Other+AC0-relative,White,Male,0,0,35,United+AC0-States
62,Federal+AC0-gov,57629,Some+AC0-college,10,Divorced,Tech+AC0-support,Not+AC0-in+AC0-family,Black,Male,4650,0,40,United+AC0-States
39,Private,281768,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,Black,Female,0,0,40,United+AC0-States
30,State+AC0-gov,260782,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
72,Self+AC0-emp+AC0-not+AC0-inc,243769,Prof+AC0-school,15,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,1429,20,United+AC0-States
50,Private,109937,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Wife,White,Female,0,0,50,United+AC0-States
28,Local+AC0-gov,134890,Masters,14,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
29,Private,100293,Some+AC0-college,10,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
26,Private,132179,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,40,United+AC0-States
27,Private,116372,Masters,14,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Female,0,0,40,United+AC0-States
29,Private,255412,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,3103,0,40,United+AC0-States
61,,195789,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,,Husband,White,Male,0,0,40,United+AC0-States
29,Private,342400,10th,6,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,25,United+AC0-States
21,,65481,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,White,Female,0,0,30,United+AC0-States
31,Private,169085,11th,7,Married+AC0-civ+AC0-spouse,Sales,Wife,White,Female,0,0,20,United+AC0-States
25,Private,177221,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,75,United+AC0-States
58,Private,65325,10th,6,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
64,Private,118944,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Wife,White,Female,0,0,40,United+AC0-States
46,State+AC0-gov,149337,Masters,14,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,White,Male,0,0,38,United+AC0-States
53,,237868,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,,Husband,White,Male,0,0,35,United+AC0-States
19,Private,106183,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,Amer+AC0-Indian+AC0-Eskimo,Female,0,0,35,United+AC0-States
42,Private,226388,HS+AC0-grad,9,Divorced,Other+AC0-service,Not+AC0-in+AC0-family,Black,Male,0,0,52,United+AC0-States
18,Private,220754,11th,7,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,24,United+AC0-States
58,Self+AC0-emp+AC0-inc,204021,Bachelors,13,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,15024,0,50,United+AC0-States
20,Private,347391,Some+AC0-college,10,Never+AC0-married,Protective+AC0-serv,Not+AC0-in+AC0-family,Black,Male,0,0,60,United+AC0-States
35,Federal+AC0-gov,413930,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
32,Private,174201,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,38,United+AC0-States
23,Private,145917,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Not+AC0-in+AC0-family,White,Female,0,0,25,United+AC0-States
31,Private,241797,Some+AC0-college,10,Divorced,Tech+AC0-support,Unmarried,White,Female,0,0,40,United+AC0-States
33,Private,265168,Bachelors,13,Married+AC0-civ+AC0-spouse,Sales,Husband,Black,Male,0,0,55,United+AC0-States
41,Private,171234,Some+AC0-college,10,Never+AC0-married,Machine+AC0-op+AC0-inspct,Not+AC0-in+AC0-family,White,Female,0,0,48,United+AC0-States
22,Private,178452,HS+AC0-grad,9,Never+AC0-married,Machine+AC0-op+AC0-inspct,Own+AC0-child,Black,Male,0,0,40,United+AC0-States
46,Private,157857,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Protective+AC0-serv,Husband,White,Male,0,0,40,United+AC0-States
61,Federal+AC0-gov,512864,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,Black,Male,0,0,40,United+AC0-States
30,Private,296462,HS+AC0-grad,9,Never+AC0-married,Exec+AC0-managerial,Not+AC0-in+AC0-family,Black,Male,0,0,40,United+AC0-States
42,Private,171615,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,55,United+AC0-States
63,Private,214071,10th,6,Married+AC0-civ+AC0-spouse,Handlers+AC0-cleaners,Husband,White,Male,0,0,40,United+AC0-States
26,Private,172421,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Sales,Husband,White,Male,0,0,40,United+AC0-States
42,Private,195488,10th,6,Divorced,Adm+AC0-clerical,Unmarried,White,Female,0,0,40,United+AC0-States
23,Private,316841,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,United+AC0-States
25,Private,236267,HS+AC0-grad,9,Never+AC0-married,Machine+AC0-op+AC0-inspct,Unmarried,White,Male,0,1590,40,United+AC0-States
30,Private,236543,9th,5,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,32,El+AC0-Salvador
23,Private,318483,HS+AC0-grad,9,Never+AC0-married,Sales,Own+AC0-child,White,Male,0,0,40,United+AC0-States
34,Self+AC0-emp+AC0-not+AC0-inc,163756,Assoc+AC0-voc,11,Never+AC0-married,Farming+AC0-fishing,Not+AC0-in+AC0-family,White,Male,27828,0,60,United+AC0-States
30,Private,238186,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Other+AC0-relative,White,Male,0,2057,48,United+AC0-States
39,Private,329980,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
30,Private,169269,11th,7,Never+AC0-married,Handlers+AC0-cleaners,Other+AC0-relative,White,Male,0,1721,38,Puerto+AC0-Rico
38,Local+AC0-gov,34744,Some+AC0-college,10,Divorced,Adm+AC0-clerical,Unmarried,White,Female,0,0,38,United+AC0-States
26,Private,98114,HS+AC0-grad,9,Divorced,Exec+AC0-managerial,Own+AC0-child,White,Female,0,0,40,United+AC0-States
20,Private,109667,Some+AC0-college,10,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,16,United+AC0-States
37,Local+AC0-gov,263690,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Unmarried,Black,Male,0,0,40,
33,Private,147430,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Own+AC0-child,White,Female,0,0,40,United+AC0-States
24,Private,224238,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,White,Male,0,0,40,United+AC0-States
42,Self+AC0-emp+AC0-inc,212894,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,60,United+AC0-States
51,Self+AC0-emp+AC0-not+AC0-inc,136708,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Sales,Husband,Asian+AC0-Pac+AC0-Islander,Male,3103,0,84,Vietnam
56,Local+AC0-gov,38573,Assoc+AC0-acdm,12,Married+AC0-civ+AC0-spouse,Tech+AC0-support,Husband,White,Male,0,0,45,United+AC0-States
22,Private,197200,Some+AC0-college,10,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,40,United+AC0-States
52,Self+AC0-emp+AC0-not+AC0-inc,182796,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,60,United+AC0-States
44,Private,184527,Bachelors,13,Divorced,Exec+AC0-managerial,Unmarried,White,Female,4934,0,45,United+AC0-States
34,Private,145231,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Adm+AC0-clerical,Wife,White,Female,4064,0,35,United+AC0-States
51,Private,43354,Some+AC0-college,10,Divorced,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,42,United+AC0-States
20,,318865,Some+AC0-college,10,Never+AC0-married,,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
19,Private,355712,Some+AC0-college,10,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Female,0,0,25,United+AC0-States
37,Private,98776,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
68,Private,257557,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,Black,Male,0,0,40,United+AC0-States
22,Private,102258,Some+AC0-college,10,Divorced,Protective+AC0-serv,Not+AC0-in+AC0-family,White,Male,0,0,40,United+AC0-States
56,Self+AC0-emp+AC0-inc,170287,Bachelors,13,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,0,40,United+AC0-States
37,Private,243409,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
52,Private,55608,1st+AC0-4th,2,Married+AC0-civ+AC0-spouse,Machine+AC0-op+AC0-inspct,Husband,White,Male,0,0,40,Mexico
26,Private,248057,HS+AC0-grad,9,Separated,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,40,Puerto+AC0-Rico
33,Private,95530,Masters,14,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,50,United+AC0-States
45,Local+AC0-gov,54038,Masters,14,Divorced,Prof+AC0-specialty,Unmarried,White,Female,0,0,42,United+AC0-States
18,Private,161245,11th,7,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Male,0,0,15,United+AC0-States
43,Self+AC0-emp+AC0-not+AC0-inc,388725,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,60,United+AC0-States
64,Self+AC0-emp+AC0-not+AC0-inc,71807,Doctorate,16,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,15024,0,50,
18,Private,228216,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,20,United+AC0-States
20,,303121,Some+AC0-college,10,Never+AC0-married,,Own+AC0-child,White,Male,0,0,45,United+AC0-States
57,Private,78020,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
41,Private,249254,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Unmarried,White,Female,3674,0,42,United+AC0-States
34,Private,87218,Masters,14,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,0,1887,50,United+AC0-States
19,Private,304299,HS+AC0-grad,9,Never+AC0-married,Sales,Unmarried,White,Female,0,0,40,United+AC0-States
44,Private,196234,9th,5,Divorced,Other+AC0-service,Unmarried,White,Female,0,0,55,Dominican+AC0-Republic
56,Private,197875,10th,6,Widowed,Other+AC0-service,Unmarried,White,Female,0,0,40,United+AC0-States
36,Self+AC0-emp+AC0-inc,48063,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Farming+AC0-fishing,Husband,White,Male,0,0,80,United+AC0-States
48,Private,253596,Bachelors,13,Divorced,Exec+AC0-managerial,Unmarried,White,Female,0,0,48,United+AC0-States
29,Private,39257,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,40,United+AC0-States
33,Private,56150,Bachelors,13,Never+AC0-married,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,2174,0,40,United+AC0-States
31,Private,179415,5th+AC0-6th,3,Married+AC0-civ+AC0-spouse,Other+AC0-service,Husband,White,Male,0,0,40,Mexico
39,Private,252445,Masters,14,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,0,0,45,United+AC0-States
66,Private,275918,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Exec+AC0-managerial,Husband,White,Male,10605,0,40,United+AC0-States
27,Private,106562,Bachelors,13,Never+AC0-married,Prof+AC0-specialty,Not+AC0-in+AC0-family,White,Female,0,0,50,United+AC0-States
39,Private,198654,HS+AC0-grad,9,Divorced,Exec+AC0-managerial,Unmarried,Black,Female,99999,0,40,United+AC0-States
59,Private,107318,7th+AC0-8th,4,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,5178,0,50,United+AC0-States
26,Private,181896,HS+AC0-grad,9,Never+AC0-married,Other+AC0-service,Own+AC0-child,White,Female,0,0,40,United+AC0-States
31,Private,106014,Assoc+AC0-voc,11,Divorced,Craft+AC0-repair,Unmarried,White,Male,0,0,40,United+AC0-States
45,,319993,HS+AC0-grad,9,Widowed,,Unmarried,White,Female,0,0,40,Mexico
23,Private,197997,HS+AC0-grad,9,Never+AC0-married,Handlers+AC0-cleaners,Own+AC0-child,White,Male,0,0,30,United+AC0-States
36,Local+AC0-gov,173542,HS+AC0-grad,9,Divorced,Adm+AC0-clerical,Unmarried,White,Female,0,0,40,United+AC0-States
34,Private,207564,Some+AC0-college,10,Married+AC0-civ+AC0-spouse,Other+AC0-service,Wife,White,Female,0,0,12,United+AC0-States
32,Private,224462,HS+AC0-grad,9,Married+AC0-civ+AC0-spouse,Transport+AC0-moving,Husband,White,Male,0,0,84,United+AC0-States
37,Private,123361,Bachelors,13,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,Black,Male,0,0,50,United+AC0-States
33,Private,90409,Bachelors,13,Never+AC0-married,Sales,Not+AC0-in+AC0-family,White,Male,0,0,45,United+AC0-States
50,Self+AC0-emp+AC0-not+AC0-inc,165001,Prof+AC0-school,15,Married+AC0-civ+AC0-spouse,Prof+AC0-specialty,Husband,White,Male,99999,0,80,United+AC0-States
32,Federal+AC0-gov,149573,Assoc+AC0-acdm,12,Never+AC0-married,Protective+AC0-serv,Not+AC0-in+AC0-family,Black,Male,0,0,40,United+AC0-States
35,Private,249456,Bachelors,13,Never+AC0-married,Adm+AC0-clerical,Own+AC0-child,Black,Female,0,0,40,United+AC0-States
37,Private,149898,11th,7,Married+AC0-civ+AC0-spouse,Craft+AC0-repair,Husband,White,Male,0,0,40,United+AC0-States
44,Private,292985,Some+AC0-college,10,Divorced,Craft+AC0-repair,Not+AC0-in+AC0-family,White,Male,0,0,60,United+AC0-States
57,Private,50223,Some+AC0-college,10,Divorced,Handlers+AC0-cleaners,Other+AC0-relative,White,Male,0,0,25,United+AC0-States
